id,name,data,reviewers_rating,review
61,Anusha,Reviewed in India on 16 October 2022,4.0,"&nbsp;Good Camera quality, battery life... totally worth the price...."
61,Vaibhav,Reviewed in India on 16 October 2022,4.0,Issue with quality or sent damage mobile by seller. Service center asked to contact Amazon but its of no use.
61,Manoj,Reviewed in India on 15 October 2022,4.0,This mobile is getting hang. What's app call goes automatically. Sometimes camera is getting hang. Pictures and quality is not good. I would advise yo avoid this model in Samsung. Please don't buy this.
61,Ram Choudhary,Reviewed in India on 15 October 2022,4.0,इस प्राइस में ये एक बहुत अच्छा मोबाइल है।
61,Dhirendra Patel,Reviewed in India on 15 October 2022,4.0,Battery  backup  good  hona chahiya
61,Santanu Dutta Roy,Reviewed in India on 15 October 2022,4.0,Awesome mobile but camera quality was average
61,Manoj,Reviewed in India on 15 October 2022,4.0,Best phone
61,Rachana,Reviewed in India on 15 October 2022,4.0,Auto restart problem don't buy
61,Abhishek Hishobkar,Reviewed in India on 15 October 2022,4.0,"It's very very slow, I'm using the 4gb version,and it feels like I'm using a 1gb phone , if you're planning to buy go for 6gb please don't opt for the 4gb version"
61,Prateek,Reviewed in India on 15 October 2022,4.0,Over all its good phone in budget... I mean in 10k if you get a sexy gadget in your pocket then it's definitely a cool.. I like the looks... working properly... very smooth to use.. but if you are a camera lover then I must afraid this is not your phone... if you are a gammer then you must avoid this mobile... but for the basically office work this m13 is best choice.
61,Stalin A,Reviewed in India on 15 October 2022,4.0,Mobile very bad experiences Screen mirroring Option unavailable Camera quality not good
61,Sanjay Patyal,Reviewed in India on 15 October 2022,4.0,"Best buy at this price, Go for it"
62,Manzoor-ul-Ahad,Reviewed in India on 16 October 2022,1.0,"I have purchased realme narzo 50 from Amazon amd after 6 months of its usage i didn't recommend you this phone at even 10K rupees. Its camera quality is very bad, 50MP is only a tag, the pixels breaks at even 1X zoom, front camera quality is also bad. The display quality is also low, when going outside in sunny day light, the display colors softens and lowers the color strength of display (totally bad experience). The sound quality is also not as good as compared to other phones available in the market. Don't waste your money on realme.<br><br>Overall experience is don't buy this phone in this budget, lot of other phones are available in the market/amazon, don't waste your money on buying narzo 50.<br>50 MP camera is only a tag, i Can't give the 1 rating out of 10 to the display and camera quality of this phone.. Biggest cheat from the realme manufacturer.."
62,Aanand Yadav AR,Reviewed in India on 15 October 2022,1.0,It's not perfect
62,Vikas J.,Reviewed in India on 15 October 2022,1.0,"Been using the phone for a while now and it's yet to fail me so far. The battery still holds up fine even with an interactive wallpaper (fluid simulation with touch and audio)on my home screen. The extented ram function has kept apps crashing quite well, it does heat up on resources hungry apps but still manage to keep multiple apps running (discord, game app and screen capture/ streaming). There are some bloatware but can be easily disabled or restricted. Never got it for the camera but nevertheless it's decent, the assistant apps are very responsive so had to disable them from constantly listening. You may have to personalize the settings a bit and give it a few days to get used to but after that it's golden I'd say.<br>The only drawback is that the accessories, it was hard getting a decent screen guard or case mostly because there was a very small pool to select from when searching with the phone model number or name. I had to get them with previous releases(diffrent model number/name) that fit the same dimensions and design of the phone."
62,Vijaysanthya,Reviewed in India on 15 October 2022,1.0,Camera should be improved. Otherwise phone is good.
62,Darshan,Reviewed in India on 15 October 2022,1.0,"Good phone at this price. Working very smooth, excellent gaming and display, camera results are also good, Battery is not up to the mark, it's not long lasting, works for only 7-8 hrs."
62,Paresh,Reviewed in India on 15 October 2022,1.0,🌟🌟🌟🌟🌟🌟🌟 7 star<br><br>Phone gaming ke liye bhut Acha hai<br><br>Aap ko bhi Lena Chahiye
62,Abhishek bhadoriya,Reviewed in India on 14 October 2022,1.0,"Mobile is good, but worst delivery, no Amazon box packing. Plain mobile item packing only . Here after I will stop buy mobile and  laptop Amazon,  worst delivery agency."
62,Amazon Customer,Reviewed in India on 14 October 2022,1.0,Mobile thik hai but hame ye 21 days m delivery huwa.adi jaldi ho to amazon se kabhi na manga.
62,Amazon Customer,Reviewed in India on 14 October 2022,1.0,Soo beautiful 😍😍😍
62,Ashish sheth,Reviewed in India on 14 October 2022,4.0,Don't buy I have sold in 3 months  after buying  the  real me narzo
62,Rakesh,Reviewed in India on 14 October 2022,4.0,Overall good
62,Digvijay ,Reviewed in India on 14 October 2022,4.0,Everything looks good but there is a heating issue with the device<br>It occurs when your brightness is high or you are watching YouTube for more than 30mins.<br>But it also gets cool down quickly when you turn off your internet.<br>The device is good for normal daily usage.<br>Don't buy it if you are a heavy Gamer.<br>Processor is g96 but still it is not for heavy gaming.<br>I Hope realme will fix this with their software updates.
62,Sintoo Biswas,Reviewed in India on 14 October 2022,4.0,&nbsp;Budget for with Awesome Features.. recommend to all you are searching for it
62,vicky,Reviewed in India on 13 October 2022,4.0,Phone is exceptionally good except camera quality.
62,MAHABOOB Navaz Shah,Reviewed in India on 13 October 2022,4.0,"Hangs and apps are not working.. even not able to open playstore or whatsapp. Wifi not connecting, Now no option for return and when tech person will come??? not viable to buy this way and such a poor products lead to overall bad online experience and due to fear cancelled other orders"
62,Equipment Purchase,Reviewed in India on 13 October 2022,4.0,&nbsp;Super
62,samiralimia,Reviewed in India on 13 October 2022,4.0,Good
62,Amazon Customer,Reviewed in India on 13 October 2022,4.0,Ok
62,Sudhansu,Reviewed in India on 12 October 2022,1.0,"It's worst quality Mobile in India, the camera has multiple dusts, after return window closed when I removed the screen guard it has multiple scratches inside screen guard, charger was old I think because there was no peel off poly cover over the charger, phone also has touch issue. These are returned phones, company is refurbishing and selling them."
62,Apna vodafone,Reviewed in India on 12 October 2022,1.0,No features of mobile which is worth
62,ajit,Reviewed in India on 12 October 2022,1.0,Great colorful photo
62,Soumya Roy,Reviewed in India on 12 October 2022,1.0,Good phone at this range.. I got the 6/128 GB only in 12749.. Thank you Amazon.. 😄
62,Neeraj Tewari,Reviewed in India on 12 October 2022,1.0,Best product ..... it's money Worthing
62,Vinod,Reviewed in India on 11 October 2022,1.0,Camera and battery bakaar
62,Vikash yadav,Reviewed in India on 11 October 2022,1.0,मेरा फोन मुझे वापस चाहिए
62,Sk rafick,Reviewed in India on 11 October 2022,1.0,o n e o f t h e b e s t d e g i n e s o g o o d
62,Raju,Reviewed in India on 11 October 2022,1.0,Nice
62,Placeholder,Reviewed in India on 11 October 2022,1.0,Battery backup in not good enough others things work well
63,suresh,Reviewed in India on 16 October 2022,4.0,Everything is good.
63,Mohammed Naseeruddin,Reviewed in India on 16 October 2022,4.0,Camera is not good
63,Ankit Singh,Reviewed in India on 16 October 2022,4.0,Good quality product in medium price range with many features and ofcourse an international brand. You can go for it
63,munishabh,Reviewed in India on 16 October 2022,4.0,Phone is good at this price<br>Looking so nice<br>But camera quality is not good
63,Prasad,Reviewed in India on 16 October 2022,4.0,Gifted it to my Mother in law. The Samsung M series is very sturdy and durable in homes where there are kids.
63,Akansha Pandey,Reviewed in India on 16 October 2022,4.0,"Hi Samsung Executives,<br>  Your phone has issue of  Sdcard support error,<br>wifi connection error.<br>very poor selfie image.<br><br>Decent product,<br>but i am unhappy due to Above mentioned errors"
63,MDMK,Reviewed in India on 16 October 2022,4.0,NICE SAMSUNG
63,Parth mochi,Reviewed in India on 16 October 2022,4.0,Samsung ka box bahut bekar aaya hai mobile ka
63,Neelesh,Reviewed in India on 16 October 2022,4.0,Worst phone I get ever.  It unlock take 1 minute
63,Sridharan TRS,Reviewed in India on 16 October 2022,4.0,"Camera clarity,  network problem, taking photos missing"
63,Harsh,Reviewed in India on 16 October 2022,4.0,the best phone in this price range but UI could be better
63,ranjithkumar,Reviewed in India on 16 October 2022,4.0,SUPER PRODUCT
63,satya ranjan Kar,Reviewed in India on 16 October 2022,4.0,Hanging
63,Prashant Kumar Jha,Reviewed in India on 16 October 2022,4.0,Back Camera Is Superb But Front Is Also Fine Some Times iTs Disappointed 5Mp<br>Overall Good Battery Backup And Fast Charging 15 Watt Good Quality Sound
63,Amazon Customer,Reviewed in India on 16 October 2022,4.0,"This is the worst phone i ever bought. Everything is slow. There is lag in every click.  Volume is so low, brightness is not enough. Wifi needs to be constantly reconnected to work properly. And on top of it am not even allowed to return it because the technician who came to inspect the phone couldnt find a single fault in the phone even after observing how slow the phone is. Its a new phone, it is supposed to work smoothly at least for first few months! Unpleasant experience with overall purchase and amazons customer care service."
63,LILENDRA,Reviewed in India on 16 October 2022,4.0,"I am personally using this phone, wastage of money.. there is no changes. Hanging always."
63,avinash w.,Reviewed in India on 16 October 2022,4.0,"Not up to mark of samsung. Phone get's hanged up, the processor is very slow.<br>Pls do not buy"
63,Anusha,Reviewed in India on 16 October 2022,4.0,"&nbsp;Good Camera quality, battery life... totally worth the price...."
